Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16
22346,28056,1549,34238,1244,4082,3774,3775,3779,3777,3777,3777,3783,4098,1293,34622
22695,28056,1549,34238,1237,4082,3774,3776,3779,3777,3777,3777,3783,4098,1301,34623
23075,29349,1549,34238,1244,4081,3774,3775,3780,3777,3777,3777,3783,4097,1293,34621
23424,29349,1549,34250,1250,4081,3774,3776,3780,3777,3778,3777,3783,4098,1293,34624
23803,29349,1549,34250,1245,4081,3774,3776,3780,3777,3778,3777,3784,4098,1301,34625
24138,30650,1549,34250,1234,4081,3775,3776,3780,3777,3778,3777,3783,4097,1301,34624
24487,30650,1549,34263,1234,4081,3775,3776,3780,3777,3778,3777,3783,4097,1293,34624
24866,30650,1549,34225,1236,4081,3775,3776,3780,3777,3778,3777,3783,4097,1293,34624
25213,31943,1549,34250,1245,4081,3774,3776,3780,3777,3778,3777,3783,4097,1286,34623
25592,31943,1549,34250,1247,4080,3775,3776,3780,3778,3778,3777,3784,4097,1279,34625
25926,33236,1549,34263,1242,4080,3775,3776,3780,3777,3778,3778,3784,4096,1293,34624
26275,33236,1549,34225,1231,4080,3775,3776,3780,3777,3778,3778,3784,4096,1286,34624
26653,33236,1549,34250,1237,4080,3775,3776,3781,3778,3778,3778,3784,4096,1286,34626
27001,34522,1549,34238,1231,4080,3775,3777,3781,3778,3778,3778,3784,4096,1286,34627
27381,34522,1549,34263,1239,4080,3776,3777,3781,3778,3778,3778,3784,4096,1279,34628
27716,34522,1549,34238,1218,4079,3775,3776,3781,3778,3778,3778,3784,4096,1279,34625
28065,35801,1549,34238,1223,4080,3775,3777,3781,3778,3778,3778,3784,4096,1279,34627
28445,35801,1549,34250,1233,4079,3775,3777,3781,3778,3778,3778,3784,4096,1286,34626
28794,35801,1549,34263,1218,4080,3776,3777,3781,3778,3779,3778,3784,4096,1271,34629
29128,37072,1549,34276,1247,4091,3776,3777,3782,3779,3779,3779,3785,4106,1308,34654
29508,37072,1549,34301,1331,4089,3776,3777,3782,3778,3779,3779,3785,4106,1316,34651
29855,37072,1549,34314,1256,4090,3776,3777,3782,3779,3779,3779,3785,4113,1346,34660
30234,38418,1549,34289,1309,4098,3777,3778,3782,3779,3780,3779,3785,4115,1353,34673
30583,38418,1549,34340,1328,4097,3777,3778,3782,3780,3780,3779,3785,4115,1338,34673
30917,39764,1549,34276,1228,4099,3777,3778,3782,3780,3780,3779,3786,4115,1346,34676
31297,39764,1549,34340,1333,4098,3777,3778,3782,3780,3780,3780,3786,4115,1346,34676
31646,39764,1549,34327,1333,4099,3777,3778,3783,3780,3780,3780,3786,4114,1346,34677
32026,41125,1549,34314,1312,4100,3777,3778,3783,3779,3780,3780,3786,4114,1361,34677
